longitude,latitude,altitude,time,tau_cirrus,tau_contrail,rf_sw,rf_lw,width,depth,segment_length,n_ice_per_m,r_ice_vol,location
10.586,60.517,29948.0,2024-11-10 16:30:00,0.008,1.4271,0.0,41.128,507.0,315.0,1730.0,15441000000000.0,2.979e-06,Oslo_Norway
10.585,60.588,29931.0,2024-11-10 16:40:00,0.0069,1.5628,0.0,44.617,505.0,332.0,1759.0,14472000000000.0,3.098e-06,Oslo_Norway
10.583,60.66,29915.0,2024-11-10 16:50:00,0.0061,1.6652,0.0,47.305,512.0,348.0,1787.0,13590000000000.0,3.219e-06,Oslo_Norway
10.583,60.73,29895.0,2024-11-10 17:00:00,0.0055,1.66,0.0,47.858,530.0,364.0,1815.0,12787000000000.0,3.347e-06,Oslo_Norway
10.583,60.8,29869.0,2024-11-10 17:10:00,0.0049,1.5288,0.0,45.836,560.0,379.0,1841.0,12051000000000.0,3.478e-06,Oslo_Norway
10.585,60.87,29849.0,2024-11-10 17:20:00,0.0044,1.3442,0.0,42.509,604.0,395.0,1865.0,11389000000000.0,3.621e-06,Oslo_Norway
10.587,60.939,29829.0,2024-11-10 17:30:00,0.0039,1.2191,0.0,40.345,664.0,411.0,1890.0,10783000000000.0,3.781e-06,Oslo_Norway
10.591,61.007,29816.0,2024-11-10 17:40:00,0.0035,1.2115,0.0,40.251,743.0,426.0,1913.0,10231000000000.0,3.963e-06,Oslo_Norway
10.596,61.074,29806.0,2024-11-10 17:50:00,0.0032,1.2169,0.0,40.644,843.0,443.0,1935.0,9691000000000.0,4.185e-06,Oslo_Norway
10.602,61.14,29800.0,2024-11-10 18:00:00,0.003,1.0689,0.0,37.246,955.0,459.0,1959.0,9175000000000.0,4.428e-06,Oslo_Norway
10.61,61.206,29790.0,2024-11-10 18:10:00,0.0032,0.9535,0.0,34.566,1080.0,476.0,1985.0,8674000000000.0,4.709e-06,Oslo_Norway
10.618,61.272,29787.0,2024-11-10 18:20:00,0.0034,1.0087,0.0,36.384,1207.0,494.0,2012.0,8184000000000.0,5.01e-06,Oslo_Norway
10.628,61.337,29787.0,2024-11-10 18:30:00,0.0036,0.9235,0.0,34.508,1336.0,512.0,2041.0,7701000000000.0,5.331e-06,Oslo_Norway
10.638,61.401,29783.0,2024-11-10 18:40:00,0.0038,0.8708,0.0,34.015,1467.0,530.0,2072.0,7220000000000.0,5.674e-06,Oslo_Norway
10.65,61.466,29783.0,2024-11-10 18:50:00,0.0041,0.9081,0.0,35.923,1601.0,549.0,2105.0,6743000000000.0,6.044e-06,Oslo_Norway
10.663,61.529,29783.0,2024-11-10 19:00:00,0.0045,0.8121,0.0,33.644,1734.0,569.0,2141.0,6268000000000.0,6.442e-06,Oslo_Norway
10.677,61.593,29783.0,2024-11-10 19:10:00,0.0053,0.8664,0.0,35.811,1862.0,590.0,2177.0,5805000000000.0,6.867e-06,Oslo_Norway
10.692,61.656,29783.0,2024-11-10 19:20:00,0.0062,0.7912,0.0,33.811,1966.0,612.0,2214.0,5353000000000.0,7.308e-06,Oslo_Norway
10.706,61.719,29780.0,2024-11-10 19:30:00,0.0073,0.8492,0.0,35.847,2048.0,635.0,2252.0,4913000000000.0,7.769e-06,Oslo_Norway
10.721,61.782,29770.0,2024-11-10 19:40:00,0.0092,0.7945,0.0,34.252,2109.0,660.0,2291.0,4490000000000.0,8.254e-06,Oslo_Norway
10.737,61.844,29760.0,2024-11-10 19:50:00,0.0122,0.8475,0.0,35.907,2143.0,686.0,2326.0,4092000000000.0,8.757e-06,Oslo_Norway
10.752,61.906,29747.0,2024-11-10 20:00:00,0.016,0.8355,0.0,35.386,2135.0,715.0,2362.0,3712000000000.0,9.264e-06,Oslo_Norway
10.767,61.969,29728.0,2024-11-10 20:10:00,0.0194,0.8612,0.0,31.529,2098.0,746.0,2397.0,3355000000000.0,9.782e-06,Oslo_Norway
10.781,62.031,29701.0,2024-11-10 20:20:00,0.0232,0.9126,0.0,32.652,2052.0,781.0,2432.0,3022000000000.0,1.0346e-05,Oslo_Norway
10.796,62.093,29669.0,2024-11-10 20:30:00,0.0271,0.9038,0.0,32.264,2004.0,819.0,2464.0,2715000000000.0,1.0966e-05,Oslo_Norway
10.81,62.155,29629.0,2024-11-10 20:40:00,0.0313,0.9338,0.0,33.46,1962.0,863.0,2499.0,2430000000000.0,1.1656e-05,Oslo_Norway
10.824,62.218,29580.0,2024-11-10 20:50:00,0.0357,0.9688,0.0,34.719,1951.0,912.0,2534.0,2167000000000.0,1.2422e-05,Oslo_Norway
10.837,62.28,29524.0,2024-11-10 21:00:00,0.0386,0.9623,0.0,34.908,2006.0,969.0,2569.0,1928000000000.0,1.3267e-05,Oslo_Norway
10.851,62.343,29455.0,2024-11-10 21:10:00,0.0346,0.8977,0.0,33.404,2169.0,1032.0,2606.0,1711000000000.0,1.4104e-05,Oslo_Norway
10.864,62.406,29380.0,2024-11-10 21:20:00,0.0307,0.8021,0.0,30.799,2446.0,1101.0,2645.0,1520000000000.0,1.5034e-05,Oslo_Norway
10.875,62.468,29295.0,2024-11-10 21:30:00,0.0283,0.6975,0.0,27.583,2853.0,1173.0,2689.0,1351000000000.0,1.6058e-05,Oslo_Norway
10.885,62.529,29196.0,2024-11-10 21:40:00,0.0284,0.6016,0.0,24.979,3340.0,1249.0,2736.0,1203000000000.0,1.7101e-05,Oslo_Norway
10.894,62.59,29091.0,2024-11-10 21:50:00,0.0304,0.5228,0.0,22.684,3844.0,1329.0,2783.0,1075000000000.0,1.809e-05,Oslo_Norway
10.901,62.651,28976.0,2024-11-10 22:00:00,0.033,0.4549,0.0,20.535,4355.0,1412.0,2835.0,966000000000.0,1.895e-05,Oslo_Norway
10.906,62.711,28852.0,2024-11-10 22:10:00,0.0387,0.3915,0.0,18.385,4995.0,1499.0,2893.0,872000000000.0,1.9813e-05,Oslo_Norway
10.912,62.77,28720.0,2024-11-10 22:20:00,0.0436,0.2971,0.0,14.623,5773.0,1500.0,2954.0,793000000000.0,1.9457e-05,Oslo_Norway
10.919,62.829,28599.0,2024-11-10 22:30:00,0.0464,0.2175,0.0,11.161,6702.0,1500.0,3014.0,732000000000.0,1.8668e-05,Oslo_Norway
10.926,62.888,28488.0,2024-11-10 22:40:00,0.0494,0.1536,0.0,7.962,7763.0,1500.0,3073.0,686000000000.0,1.7439e-05,Oslo_Norway
10.934,62.947,28389.0,2024-11-10 22:50:00,0.0533,0.1023,0.0,5.292,8946.0,1500.0,3132.0,653000000000.0,1.567e-05,Oslo_Norway
10.942,63.005,28310.0,2024-11-10 23:00:00,0.0577,0.0626,0.0,3.179,10160.0,1500.0,3188.0,629000000000.0,1.352e-05,Oslo_Norway
10.95,63.063,28255.0,2024-11-10 23:10:00,0.063,0.0407,0.0,1.993,11321.0,1500.0,3239.0,612000000000.0,1.16e-05,Oslo_Norway
10.958,63.121,28215.0,2024-11-10 23:20:00,0.0668,0.0309,0.0,1.482,12419.0,1500.0,3286.0,599000000000.0,1.0715e-05,Oslo_Norway
10.966,63.179,28186.0,2024-11-10 23:30:00,0.0697,0.028,0.0,1.341,13455.0,1500.0,3328.0,589000000000.0,1.0688e-05,Oslo_Norway
10.973,63.237,28163.0,2024-11-10 23:40:00,0.0719,0.026,0.0,1.258,14425.0,1500.0,3366.0,579000000000.0,1.0849e-05,Oslo_Norway
10.981,63.296,28140.0,2024-11-10 23:50:00,0.0724,0.0246,0.0,1.196,15320.0,1500.0,3401.0,570000000000.0,1.0936e-05,Oslo_Norway
10.988,63.355,28117.0,2024-11-11 00:00:00,0.072,0.0232,0.0,1.129,16173.0,1500.0,3435.0,562000000000.0,1.0963e-05,Oslo_Norway
10.995,63.414,28094.0,2024-11-11 00:10:00,0.0813,0.0229,0.0,1.118,16975.0,1500.0,3469.0,554000000000.0,1.1106e-05,Oslo_Norway
11.002,63.473,28071.0,2024-11-11 00:20:00,0.0887,0.0197,0.0,0.946,17695.0,1500.0,3505.0,546000000000.0,1.0499e-05,Oslo_Norway
11.009,63.532,28048.0,2024-11-11 00:30:00,0.0947,0.0158,0.0,0.743,18322.0,1500.0,3544.0,538000000000.0,9.809e-06,Oslo_Norway
11.015,63.591,28028.0,2024-11-11 00:40:00,0.0985,0.0151,0.0,0.698,18896.0,1500.0,3580.0,530000000000.0,9.852e-06,Oslo_Norway
11.022,63.65,28009.0,2024-11-11 00:50:00,0.0999,0.0147,0.0,0.663,19396.0,1500.0,3618.0,523000000000.0,9.94e-06,Oslo_Norway
11.029,63.709,27989.0,2024-11-11 01:00:00,0.099,0.014,0.0,0.615,19813.0,1500.0,3662.0,515000000000.0,9.782e-06,Oslo_Norway
11.037,63.768,27969.0,2024-11-11 01:10:00,0.1035,0.0127,0.0,0.624,20161.0,1500.0,3710.0,507000000000.0,9.376e-06,Oslo_Norway
11.045,63.827,27953.0,2024-11-11 01:20:00,0.1164,0.0124,0.0,0.593,20468.0,1500.0,3750.0,500000000000.0,9.391e-06,Oslo_Norway
11.053,63.886,27940.0,2024-11-11 01:30:00,0.1286,0.014,0.0,0.57,20678.0,1500.0,3792.0,493000000000.0,1.0186e-05,Oslo_Norway
11.062,63.944,27923.0,2024-11-11 01:40:00,0.1406,0.0149,0.0,0.595,20791.0,1500.0,3836.0,486000000000.0,1.0468e-05,Oslo_Norway
11.072,64.002,27910.0,2024-11-11 01:50:00,0.1521,0.0161,0.0,0.639,20806.0,1500.0,3884.0,478000000000.0,1.1105e-05,Oslo_Norway
11.083,64.06,27897.0,2024-11-11 02:00:00,0.1659,0.0171,0.0,0.671,20751.0,1500.0,3928.0,471000000000.0,1.1461e-05,Oslo_Norway
11.094,64.118,27884.0,2024-11-11 02:10:00,0.1656,0.017,0.0,0.661,20655.0,1500.0,3974.0,464000000000.0,1.1703e-05,Oslo_Norway
11.106,64.176,27861.0,2024-11-11 02:20:00,0.1659,0.012,0.0,0.433,20527.0,1500.0,4016.0,457000000000.0,9.697e-06,Oslo_Norway
11.118,64.233,27848.0,2024-11-11 02:30:00,0.1655,0.0117,0.0,0.412,20352.0,1500.0,4058.0,451000000000.0,9.505e-06,Oslo_Norway
11.132,64.29,27828.0,2024-11-11 02:40:00,0.1583,0.0078,0.0,0.305,20130.0,1500.0,4098.0,446000000000.0,7.767e-06,Oslo_Norway
11.146,64.347,27812.0,2024-11-11 02:50:00,0.1483,0.0059,0.0,0.219,19906.0,1500.0,0.0,441000000000.0,6.75e-06,Oslo_Norway
10.638,59.834,29843.0,2024-11-10 15:00:00,0.0029,2.8272,0.0,44.025,181.0,117.0,1444.0,34516000000000.0,1.481e-06,Oslo_Norway
10.636,59.914,29869.0,2024-11-10 15:10:00,0.0035,2.1661,0.0,38.968,253.0,149.0,1470.0,31148000000000.0,1.66e-06,Oslo_Norway
10.634,59.993,29892.0,2024-11-10 15:20:00,0.0045,1.567,0.0,32.467,325.0,175.0,1498.0,28550000000000.0,1.84e-06,Oslo_Norway
10.631,60.072,29911.0,2024-11-10 15:30:00,0.0054,1.3696,0.0,30.949,384.0,198.0,1527.0,26391000000000.0,2.01e-06,Oslo_Norway
10.628,60.148,29925.0,2024-11-10 15:40:00,0.0066,1.4807,0.0,34.71,428.0,219.0,1556.0,24495000000000.0,2.169e-06,Oslo_Norway
10.626,60.224,29938.0,2024-11-10 15:50:00,0.0082,1.653,0.0,39.458,456.0,239.0,1586.0,22798000000000.0,2.316e-06,Oslo_Norway
10.623,60.299,29948.0,2024-11-10 16:00:00,0.0095,1.7283,0.0,42.222,466.0,258.0,1617.0,21243000000000.0,2.446e-06,Oslo_Norway
10.621,60.373,29954.0,2024-11-10 16:10:00,0.0087,1.6989,0.0,42.843,464.0,275.0,1649.0,19815000000000.0,2.557e-06,Oslo_Norway
10.619,60.446,29954.0,2024-11-10 16:20:00,0.0083,1.6255,0.0,42.523,456.0,292.0,1679.0,18509000000000.0,2.665e-06,Oslo_Norway
10.618,60.518,29948.0,2024-11-10 16:30:00,0.008,1.5578,0.0,42.226,450.0,309.0,1709.0,17317000000000.0,2.778e-06,Oslo_Norway
10.616,60.591,29934.0,2024-11-10 16:40:00,0.0069,1.5521,0.0,42.844,450.0,325.0,1738.0,16219000000000.0,2.895e-06,Oslo_Norway
10.616,60.662,29918.0,2024-11-10 16:50:00,0.0061,1.6218,0.0,44.927,458.0,341.0,1765.0,15223000000000.0,3.013e-06,Oslo_Norway
10.616,60.733,29898.0,2024-11-10 17:00:00,0.0055,1.7167,0.0,47.464,477.0,357.0,1792.0,14310000000000.0,3.137e-06,Oslo_Norway
10.617,60.803,29875.0,2024-11-10 17:10:00,0.0049,1.7367,0.0,48.532,507.0,373.0,1818.0,13480000000000.0,3.264e-06,Oslo_Norway
10.619,60.873,29852.0,2024-11-10 17:20:00,0.0044,1.6313,0.0,47.28,548.0,388.0,1842.0,12729000000000.0,3.403e-06,Oslo_Norway
10.622,60.942,29836.0,2024-11-10 17:30:00,0.0039,1.4197,0.0,43.758,604.0,404.0,1865.0,12051000000000.0,3.559e-06,Oslo_Norway
10.626,61.01,29823.0,2024-11-10 17:40:00,0.0036,1.2366,0.0,39.724,678.0,419.0,1887.0,11428000000000.0,3.738e-06,Oslo_Norway
10.631,61.078,29816.0,2024-11-10 17:50:00,0.0032,1.2204,0.0,39.63,771.0,435.0,1909.0,10861000000000.0,3.948e-06,Oslo_Norway
10.637,61.145,29806.0,2024-11-10 18:00:00,0.003,1.243,0.0,40.504,874.0,451.0,1931.0,10292000000000.0,4.179e-06,Oslo_Norway
10.645,61.211,29800.0,2024-11-10 18:10:00,0.0032,1.0962,0.0,37.39,989.0,467.0,1954.0,9748000000000.0,4.444e-06,Oslo_Norway
10.654,61.277,29797.0,2024-11-10 18:20:00,0.0034,0.9982,0.0,35.337,1106.0,484.0,1979.0,9215000000000.0,4.724e-06,Oslo_Norway
10.664,61.342,29797.0,2024-11-10 18:30:00,0.0036,1.0611,0.0,37.385,1226.0,501.0,2005.0,8687000000000.0,5.021e-06,Oslo_Norway
10.676,61.407,29797.0,2024-11-10 18:40:00,0.0038,0.9699,0.0,36.047,1349.0,519.0,2032.0,8166000000000.0,5.337e-06,Oslo_Norway
10.688,61.472,29797.0,2024-11-10 18:50:00,0.0041,0.919,0.0,35.451,1475.0,538.0,2062.0,7647000000000.0,5.677e-06,Oslo_Norway
10.701,61.536,29797.0,2024-11-10 19:00:00,0.0044,0.9584,0.0,37.237,1604.0,557.0,2094.0,7133000000000.0,6.041e-06,Oslo_Norway
10.716,61.6,29800.0,2024-11-10 19:10:00,0.0052,0.8581,0.0,34.876,1729.0,577.0,2126.0,6629000000000.0,6.43e-06,Oslo_Norway
10.731,61.663,29800.0,2024-11-10 19:20:00,0.0061,0.9191,0.0,37.117,1833.0,597.0,2158.0,6137000000000.0,6.831e-06,Oslo_Norway
10.746,61.726,29797.0,2024-11-10 19:30:00,0.0071,0.8462,0.0,35.271,1919.0,619.0,2191.0,5657000000000.0,7.25e-06,Oslo_Norway
10.762,61.789,29793.0,2024-11-10 19:40:00,0.009,0.903,0.0,37.107,1989.0,642.0,2225.0,5193000000000.0,7.694e-06,Oslo_Norway
10.778,61.852,29787.0,2024-11-10 19:50:00,0.0119,0.8507,0.0,35.563,2034.0,667.0,2256.0,4754000000000.0,8.154e-06,Oslo_Norway
10.793,61.915,29777.0,2024-11-10 20:00:00,0.0157,0.9215,0.0,37.486,2041.0,693.0,2287.0,4334000000000.0,8.62e-06,Oslo_Norway
10.809,61.977,29760.0,2024-11-10 20:10:00,0.0193,0.8831,0.0,36.062,2011.0,722.0,2319.0,3932000000000.0,9.075e-06,Oslo_Norway
10.824,62.039,29741.0,2024-11-10 20:20:00,0.0234,0.9603,0.0,33.408,1974.0,753.0,2350.0,3557000000000.0,9.569e-06,Oslo_Norway
10.839,62.102,29715.0,2024-11-10 20:30:00,0.0277,0.9453,0.0,32.873,1932.0,787.0,2380.0,3209000000000.0,1.0113e-05,Oslo_Norway
10.854,62.164,29682.0,2024-11-10 20:40:00,0.0322,0.9774,0.0,34.113,1893.0,825.0,2411.0,2886000000000.0,1.0715e-05,Oslo_Norway
10.868,62.227,29642.0,2024-11-10 20:50:00,0.037,1.0348,0.0,35.877,1871.0,868.0,2441.0,2587000000000.0,1.1379e-05,Oslo_Norway
10.883,62.29,29593.0,2024-11-10 21:00:00,0.0394,1.0328,0.0,36.188,1890.0,917.0,2472.0,2312000000000.0,1.2105e-05,Oslo_Norway
10.897,62.353,29537.0,2024-11-10 21:10:00,0.0343,0.959,0.0,34.532,1986.0,972.0,2502.0,2064000000000.0,1.2817e-05,Oslo_Norway
10.91,62.415,29472.0,2024-11-10 21:20:00,0.0297,0.8755,0.0,32.349,2166.0,1032.0,2530.0,1847000000000.0,1.3599e-05,Oslo_Norway
10.923,62.478,29400.0,2024-11-10 21:30:00,0.0257,0.8116,0.0,30.428,2446.0,1096.0,2555.0,1657000000000.0,1.4482e-05,Oslo_Norway
10.933,62.54,29318.0,2024-11-10 21:40:00,0.0248,0.7151,0.0,28.23,2840.0,1165.0,2578.0,1489000000000.0,1.545e-05,Oslo_Norway
10.943,62.601,29226.0,2024-11-10 21:50:00,0.0264,0.6211,0.0,25.829,3344.0,1237.0,2594.0,1346000000000.0,1.6436e-05,Oslo_Norway
10.951,62.662,29124.0,2024-11-10 22:00:00,0.0285,0.5438,0.0,23.689,3879.0,1312.0,2603.0,1224000000000.0,1.737e-05,Oslo_Norway
10.957,62.722,29016.0,2024-11-10 22:10:00,0.0332,0.4845,0.0,21.994,4442.0,1391.0,2605.0,1122000000000.0,1.8326e-05,Oslo_Norway
10.964,62.782,28901.0,2024-11-10 22:20:00,0.0368,0.426,0.0,20.181,5096.0,1475.0,2601.0,1036000000000.0,1.9152e-05,Oslo_Norway
10.971,62.842,28780.0,2024-11-10 22:30:00,0.0395,0.3448,0.0,17.136,5908.0,1500.0,2585.0,967000000000.0,1.9204e-05,Oslo_Norway
10.98,62.901,28661.0,2024-11-10 22:40:00,0.0426,0.2652,0.0,13.478,6875.0,1500.0,2566.0,914000000000.0,1.8693e-05,Oslo_Norway
10.988,62.96,28550.0,2024-11-10 22:50:00,0.0462,0.199,0.0,10.258,8004.0,1500.0,2546.0,875000000000.0,1.7852e-05,Oslo_Norway
10.997,63.019,28448.0,2024-11-10 23:00:00,0.0499,0.1444,0.0,7.487,9283.0,1500.0,2528.0,847000000000.0,1.6645e-05,Oslo_Norway
11.006,63.077,28363.0,2024-11-10 23:10:00,0.056,0.0985,0.0,5.068,10707.0,1500.0,2511.0,829000000000.0,1.492e-05,Oslo_Norway
11.015,63.135,28294.0,2024-11-10 23:20:00,0.0612,0.0675,0.0,3.409,12090.0,1500.0,2504.0,817000000000.0,1.3181e-05,Oslo_Norway
11.023,63.194,28248.0,2024-11-10 23:30:00,0.0652,0.0468,0.0,2.312,13400.0,1500.0,2503.0,808000000000.0,1.183e-05,Oslo_Norway
11.032,63.252,28215.0,2024-11-10 23:40:00,0.0681,0.0378,0.0,1.851,14630.0,1500.0,2508.0,801000000000.0,1.107e-05,Oslo_Norway
11.04,63.311,28189.0,2024-11-10 23:50:00,0.0683,0.0326,0.0,1.593,15792.0,1500.0,2514.0,794000000000.0,1.0839e-05,Oslo_Norway
11.048,63.37,28166.0,2024-11-11 00:00:00,0.0677,0.0299,0.0,1.464,16906.0,1500.0,2522.0,787000000000.0,1.0742e-05,Oslo_Norway
11.055,63.429,28146.0,2024-11-11 00:10:00,0.0775,0.0281,0.0,1.384,17964.0,1500.0,2532.0,780000000000.0,1.0839e-05,Oslo_Norway
11.063,63.489,28123.0,2024-11-11 00:20:00,0.0856,0.0259,0.0,1.261,18950.0,1500.0,2543.0,773000000000.0,1.0455e-05,Oslo_Norway
11.07,63.548,28104.0,2024-11-11 00:30:00,0.0922,0.0208,0.0,0.995,19859.0,1500.0,2555.0,766000000000.0,9.877e-06,Oslo_Norway
11.078,63.607,28084.0,2024-11-11 00:40:00,0.0965,0.0198,0.0,0.926,20708.0,1500.0,2567.0,759000000000.0,9.867e-06,Oslo_Norway
11.086,63.666,28064.0,2024-11-11 00:50:00,0.0986,0.0189,0.0,0.862,21479.0,1500.0,2583.0,752000000000.0,9.841e-06,Oslo_Norway
11.094,63.726,28045.0,2024-11-11 01:00:00,0.0984,0.0181,0.0,0.802,22183.0,1500.0,2600.0,744000000000.0,9.709e-06,Oslo_Norway
11.102,63.785,28022.0,2024-11-11 01:10:00,0.1047,0.0144,0.0,0.707,22804.0,1500.0,2622.0,735000000000.0,8.946e-06,Oslo_Norway
11.111,63.844,28009.0,2024-11-11 01:20:00,0.1152,0.015,0.0,0.729,23376.0,1500.0,2640.0,728000000000.0,9.274e-06,Oslo_Norway
11.121,63.903,27995.0,2024-11-11 01:30:00,0.1253,0.0163,0.0,0.667,23844.0,1500.0,2660.0,720000000000.0,9.767e-06,Oslo_Norway
11.131,63.961,27982.0,2024-11-11 01:40:00,0.1352,0.0176,0.0,0.715,24219.0,1500.0,2680.0,712000000000.0,1.0248e-05,Oslo_Norway
11.142,64.019,27969.0,2024-11-11 01:50:00,0.1462,0.0184,0.0,0.736,24472.0,1500.0,2705.0,703000000000.0,1.0587e-05,Oslo_Norway
11.154,64.077,27956.0,2024-11-11 02:00:00,0.1586,0.0188,0.0,0.747,24697.0,1500.0,2724.0,695000000000.0,1.0974e-05,Oslo_Norway
11.166,64.135,27943.0,2024-11-11 02:10:00,0.1579,0.0193,0.0,0.758,24848.0,1500.0,2746.0,686000000000.0,1.1107e-05,Oslo_Norway
11.179,64.192,27920.0,2024-11-11 02:20:00,0.1578,0.0146,0.0,0.545,24958.0,1500.0,2766.0,678000000000.0,9.836e-06,Oslo_Norway
11.193,64.25,27904.0,2024-11-11 02:30:00,0.1575,0.0119,0.0,0.494,24985.0,1500.0,2786.0,671000000000.0,8.756e-06,Oslo_Norway
11.207,64.306,27887.0,2024-11-11 02:40:00,0.148,0.0108,0.0,0.448,24978.0,1500.0,2802.0,665000000000.0,8.453e-06,Oslo_Norway
10.664,59.833,29836.0,2024-11-10 15:00:00,0.0028,7.2749,0.0,77.049,43.0,105.0,0.0,18441000000000.0,1.604e-06,Oslo_Norway
10.663,59.914,29862.0,2024-11-10 15:10:00,0.0034,1.7832,0.0,35.008,246.0,140.0,1444.0,24626000000000.0,1.772e-06,Oslo_Norway
10.661,59.994,29882.0,2024-11-10 15:20:00,0.0045,1.3633,0.0,30.339,314.0,167.0,1471.0,22504000000000.0,1.968e-06,Oslo_Norway
10.659,60.072,29902.0,2024-11-10 15:30:00,0.0055,1.4143,0.0,33.225,369.0,192.0,1499.0,20739000000000.0,2.154e-06,Oslo_Norway
10.657,60.149,29918.0,2024-11-10 15:40:00,0.0068,1.57,0.0,37.955,412.0,214.0,1527.0,19220000000000.0,2.329e-06,Oslo_Norway
10.654,60.225,29931.0,2024-11-10 15:50:00,0.0085,1.5805,0.0,39.834,440.0,234.0,1555.0,17857000000000.0,2.49e-06,Oslo_Norway
10.652,60.3,29941.0,2024-11-10 16:00:00,0.0098,1.4791,0.0,39.262,450.0,253.0,1585.0,16620000000000.0,2.634e-06,Oslo_Norway
10.651,60.374,29948.0,2024-11-10 16:10:00,0.009,1.3903,0.0,38.557,449.0,272.0,1614.0,15486000000000.0,2.759e-06,Oslo_Norway
10.65,60.448,29948.0,2024-11-10 16:20:00,0.0085,1.3901,0.0,39.589,443.0,290.0,1643.0,14449000000000.0,2.882e-06,Oslo_Norway
10.649,60.52,29941.0,2024-11-10 16:30:00,0.0082,1.5014,0.0,42.972,438.0,307.0,1671.0,13497000000000.0,3.011e-06,Oslo_Norway
10.648,60.593,29928.0,2024-11-10 16:40:00,0.007,1.6578,0.0,46.893,439.0,324.0,1699.0,12624000000000.0,3.143e-06,Oslo_Norway
10.648,60.665,29911.0,2024-11-10 16:50:00,0.0062,1.7411,0.0,49.21,447.0,340.0,1725.0,11832000000000.0,3.273e-06,Oslo_Norway
10.648,60.736,29892.0,2024-11-10 17:00:00,0.0056,1.6881,0.0,48.88,463.0,357.0,1751.0,11106000000000.0,3.406e-06,Oslo_Norway
10.65,60.806,29869.0,2024-11-10 17:10:00,0.005,1.5244,0.0,46.218,488.0,373.0,1776.0,10447000000000.0,3.542e-06,Oslo_Norway
10.652,60.876,29849.0,2024-11-10 17:20:00,0.0045,1.3566,0.0,43.268,524.0,389.0,1798.0,9853000000000.0,3.69e-06,Oslo_Norway
10.655,60.946,29833.0,2024-11-10 17:30:00,0.0041,1.2938,0.0,42.642,573.0,405.0,1822.0,9306000000000.0,3.86e-06,Oslo_Norway
10.66,61.014,29816.0,2024-11-10 17:40:00,0.0037,1.3318,0.0,43.654,638.0,422.0,1844.0,8776000000000.0,4.062e-06,Oslo_Norway
10.665,61.082,29806.0,2024-11-10 17:50:00,0.0034,1.269,0.0,42.458,720.0,439.0,1866.0,8283000000000.0,4.302e-06,Oslo_Norway
10.672,61.149,29797.0,2024-11-10 18:00:00,0.0031,1.0815,0.0,38.13,810.0,456.0,1889.0,7814000000000.0,4.56e-06,Oslo_Norway
10.681,61.216,29787.0,2024-11-10 18:10:00,0.0034,1.0724,0.0,38.321,908.0,474.0,1915.0,7360000000000.0,4.854e-06,Oslo_Norway
10.69,61.282,29783.0,2024-11-10 18:20:00,0.0036,1.0891,0.0,39.02,1006.0,492.0,1941.0,6920000000000.0,5.164e-06,Oslo_Norway
10.7,61.348,29777.0,2024-11-10 18:30:00,0.0037,0.9547,0.0,35.877,1105.0,512.0,1970.0,6490000000000.0,5.492e-06,Oslo_Norway
10.712,61.413,29774.0,2024-11-10 18:40:00,0.004,0.9967,0.0,38.038,1204.0,531.0,2001.0,6064000000000.0,5.839e-06,Oslo_Norway
10.724,61.478,29770.0,2024-11-10 18:50:00,0.0044,0.9441,0.0,37.341,1304.0,552.0,2034.0,5645000000000.0,6.212e-06,Oslo_Norway
10.738,61.542,29770.0,2024-11-10 19:00:00,0.0047,0.9119,0.0,37.034,1403.0,574.0,2070.0,5230000000000.0,6.612e-06,Oslo_Norway
10.754,61.606,29767.0,2024-11-10 19:10:00,0.0055,0.9191,0.0,37.799,1497.0,596.0,2105.0,4832000000000.0,7.036e-06,Oslo_Norway
10.769,61.67,29764.0,2024-11-10 19:20:00,0.0065,0.8806,0.0,37.067,1567.0,620.0,2141.0,4446000000000.0,7.471e-06,Oslo_Norway
10.785,61.734,29760.0,2024-11-10 19:30:00,0.0077,0.9075,0.0,38.188,1618.0,645.0,2176.0,4075000000000.0,7.921e-06,Oslo_Norway
10.801,61.797,29751.0,2024-11-10 19:40:00,0.01,0.8913,0.0,37.739,1649.0,672.0,2212.0,3721000000000.0,8.391e-06,Oslo_Norway
10.817,61.86,29741.0,2024-11-10 19:50:00,0.0132,0.9147,0.0,38.309,1649.0,701.0,2244.0,3390000000000.0,8.862e-06,Oslo_Norway
10.833,61.923,29728.0,2024-11-10 20:00:00,0.0173,0.9494,0.0,39.037,1621.0,732.0,2277.0,3074000000000.0,9.361e-06,Oslo_Norway
10.85,61.985,29711.0,2024-11-10 20:10:00,0.0217,0.9472,0.0,34.067,1590.0,766.0,2310.0,2775000000000.0,9.929e-06,Oslo_Norway
10.866,62.048,29685.0,2024-11-10 20:20:00,0.0267,1.02,0.0,35.654,1567.0,804.0,2343.0,2495000000000.0,1.0566e-05,Oslo_Norway
10.881,62.11,29656.0,2024-11-10 20:30:00,0.0321,1.056,0.0,36.284,1565.0,847.0,2375.0,2235000000000.0,1.1294e-05,Oslo_Norway
10.896,62.173,29613.0,2024-11-10 20:40:00,0.0378,1.0506,0.0,36.642,1612.0,896.0,2408.0,1993000000000.0,1.2131e-05,Oslo_Norway
10.911,62.236,29564.0,2024-11-10 20:50:00,0.0437,1.0057,0.0,35.983,1740.0,951.0,2443.0,1768000000000.0,1.3086e-05,Oslo_Norway
